subject_id,block_num,trial_num,block_type,goal_selected,subgoal_selected,action_outcome,alien_selected,key_selected,SH_progress,BR_progress,HO_progress,SH_progress_post,BR_progress_post,HO_progress_post,G_status,S_status,M_status,C_status,G_progress_SH,M_progress_SH,C_progress_SH,S_progress_SH,G_progress_BR,S_progress_BR,C_progress_BR,M_progress_BR,G_progress_HO,S_progress_HO,C_progress_HO,M_progress_HO,G_progress_post_SH,M_progress_post_SH,C_progress_post_SH,S_progress_post_SH,G_progress_post_BR,S_progress_post_BR,C_progress_post_BR,M_progress_post_BR,G_progress_post_HO,S_progress_post_HO,C_progress_post_HO,M_progress_post_HO,G_prob,S_prob,M_prob,C_prob,goal_rt,subgoal_rt,goal_onset_jitter,action_onset_jitter,trial_start_time,resource_status_onset_time,goal_progress_onset_time,goal_onset_time,goal_probe_end_time,action_onset_time,action_end_time,action_rt,outcome_onset_time,resource_stack_onset_time,trial_end_time
10,0,10,0,BR,S,0,S_1,3,1,0,1,1,0,1,0,0,1,0,0.0,0.3333333333333333,,,0.0,0.0,0.0,,,0.0,0.0,0.5,0.0,0.3333333333333333,,,0.0,0.0,0.0,,,0.0,0.0,0.5,0.8,0.2,0.8,0.2,1.3836463999468833,0.778461400186643,1.0781195453,1.9190970847,,,186.59309739992023,188.72310950001702,190.1067558999639,192.354288399918,193.13274980010465,0.778461400186643,195.068904499989,195.42410740000196,195.6894821000751
10,0,11,0,BR,C,0,C_1,1,1,0,1,1,0,1,0,0,1,0,0.0,0.3333333333333333,,,0.0,0.0,0.0,,,0.0,0.0,0.5,0.0,0.3333333333333333,,,0.0,0.0,0.0,,,0.0,0.0,0.5,0.8,0.2,0.8,0.2,1.954832499846816,1.1513405998703092,3.0372829763,1.8790879921,,,196.6812060000375,200.76691030012444,202.72174279997125,204.9304347001016,206.08177529997192,1.1513405998703092,209.33011969993822,209.68700030003674,209.94114640005864
10,0,12,0,BR,C,1,C_1,3,1,0,1,1,0,1,0,0,1,0,0.0,0.3333333333333333,,,0.0,0.0,0.0,,,0.0,0.0,0.5,0.0,0.3333333333333333,,,0.0,0.0,0.0,,,0.0,0.0,0.5,0.8,0.2,0.8,0.2,1.8023626999929547,0.7866400999482721,3.3367818349,0.3705223855,,,210.92446539993398,215.3153834999539,217.11774619994685,217.82209390006028,218.60873400000855,0.7866400999482721,220.41706930007786,220.77651849994436,221.0419300000649
10,0,13,0,BR,G,0,G_1,4,1,0,1,1,0,1,0,0,1,0,0.0,0.3333333333333333,,,0.0,0.0,0.0,,,0.0,0.0,0.5,0.0,0.3333333333333333,,,0.0,0.0,0.0,,,0.0,0.0,0.5,0.8,0.2,0.8,0.2,1.4627831000834703,0.7268900000490248,2.0754822885,2.5513773093,,,222.0244903001003,225.15587859996594,226.61866170004942,229.50487189996056,230.2317619000096,0.7268900000490248,231.95049880002625,232.2977458999958,232.5592773000244
10,0,14,0,BR,G,0,G_1,3,1,0,1,2,1,1,0,0,1,0,0.0,0.3333333333333333,,,0.0,0.0,0.0,,,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,,,0.5,0.0,0.0,,,0.0,0.0,0.5,0.8,0.2,0.8,0.2,1.2309429000597447,0.7440328998491168,0.8310366895,2.2663994507,,,233.54291530000046,235.43078930000775,236.6617322000675,239.25271650007926,239.99674939992838,0.7440328998491168,241.96539829997346,242.32510820007883,242.593171000015
10,0,15,0,HO,S,0,S_1,1,2,1,1,2,1,1,1,0,1,0,0.3333333333333333,0.3333333333333333,,,0.5,0.0,0.0,,,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,,,0.5,0.0,0.0,,,0.0,0.0,0.5,0.8,0.2,0.8,0.2,1.1373314999509603,1.4017707998864353,2.7533187827,2.7778777375,,,243.58659190009348,247.38641300005838,248.52374450000934,251.6329600000754,253.03473079996184,1.4017707998864353,254.89102480001748,255.24946040008217,255.5110754999332
10,0,16,0,HO,M,0,M_1,2,2,1,1,2,1,1,1,0,1,0,0.3333333333333333,0.3333333333333333,,,0.5,0.0,0.0,,,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,,,0.5,0.0,0.0,,,0.0,0.0,0.5,0.8,0.2,0.8,0.2,1.2594848000444472,0.9888667000923306,1.8502383787,1.7430807634,,,256.49908010009676,259.4012653999962,260.66075020004064,262.73184869997203,263.72071540006436,0.9888667000923306,267.03310040012,267.38995909993537,267.64482709998265
10,0,17,0,HO,S,0,S_1,4,2,1,1,2,1,1,1,0,1,0,0.3333333333333333,0.3333333333333333,,,0.5,0.0,0.0,,,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,,,0.5,0.0,0.0,,,0.0,0.0,0.5,0.8,0.2,0.8,0.2,1.8643696999642998,0.7634884000290185,2.3015724631,1.4843680528,,,268.6336815999821,271.9863194001373,273.8506891001016,275.65822810004465,276.42171650007367,0.7634884000290185,278.20090009993874,278.5525174001232,278.8118636000436
10,0,18,0,BR,G,1,G_1,4,2,1,1,3,2,1,1,0,1,0,0.3333333333333333,0.3333333333333333,,,0.5,0.0,0.0,,,0.0,0.0,0.5,0.6666666666666666,0.3333333333333333,,,1.0,0.0,0.0,,,0.0,0.0,0.5,0.8,0.2,0.8,0.2,1.9135883999988437,0.6254402999766171,2.9783682495,1.1986496615,,,279.8132456999738,283.8589564000722,285.77254480007105,287.30815350008197,287.9335938000586,0.6254402999766171,289.70919919991866,290.0671918001026,290.3317114999518
10,0,19,0,BR,S,1,S_1,4,3,2,1,3,2,1,2,0,1,0,0.6666666666666666,0.3333333333333333,,,1.0,0.0,0.0,,,0.0,0.0,0.5,0.6666666666666666,0.3333333333333333,,,1.0,0.0,0.0,,,0.0,0.0,0.5,0.8,0.2,0.8,0.2,0.9536743001081049,0.7730642000678927,1.748378038,2.0609938031,,,291.3116200999357,294.11699749995023,295.07067180005834,297.4516117000021,298.22467590007,0.7730642000678927,300.136742600007,300.485508200014,300.74797250004485
10,0,20,0,SH,G,1,G_1,1,3,2,1,4,2,1,2,0,1,0,0.6666666666666666,0.3333333333333333,,,1.0,0.0,0.0,,,0.0,0.0,0.5,1.0,0.3333333333333333,,,1.0,0.0,0.0,,,0.0,0.0,0.5,0.8,0.2,0.8,0.2,0.6485352001618594,0.8907666997984052,1.8683052382,0.5235317055,,,301.73984199995175,304.65520359994844,305.3037388001103,306.14882110012695,307.03958779992536,0.8907666997984052,308.98315030010417,309.35849569994025,309.61448170011863
10,0,21,0,SH,M,1,M_1,1,4,2,1,4,2,1,3,0,1,0,1.0,0.3333333333333333,,,1.0,0.0,0.0,,,0.0,0.0,0.5,1.0,0.3333333333333333,,,1.0,0.0,0.0,,,0.0,0.0,0.5,0.8,0.2,0.8,0.2,1.096481999848038,0.6688041999004781,2.3650542209,3.3198540857,,,317.58650480001234,321.00513430009596,322.101616299944,325.7458498000633,326.4146539999638,0.6688041999004781,327.58708139997907,327.94448309997097,328.19924220000394
10,0,22,0,SH,M,1,M_1,4,4,2,1,5,2,2,3,0,1,0,1.0,0.3333333333333333,,,1.0,0.0,0.0,,,0.0,0.0,0.5,1.0,0.6666666666666666,,,1.0,0.0,0.0,,,0.0,0.0,1.0,0.8,0.2,0.8,0.2,1.387079499894753,1.318639799952507,1.1235845259,3.1465219886,,,329.18319620005786,331.3615471001249,332.74862660001963,336.2240720000118,337.5427117999643,1.318639799952507,340.4534984000493,340.81316950009204,341.0674855001271
10,0,23,0,SH,M,0,M_1,4,5,2,2,6,2,2,3,0,2,0,1.0,0.6666666666666666,,,1.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,,,1.0,0.0,0.0,,,0.0,0.0,1.0,0.8,0.2,0.8,0.2,1.3345856999512762,0.6531832001637667,0.4688051676,3.1053933842,,,342.0776911000721,343.5910929001402,344.9256786000915,348.3755016999785,349.02868490014225,0.6531832001637667,350.4156428000424,350.7734324000776,351.03406050009653
10,0,24,0,SH,M,0,M_1,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.8,0.2,0.8,0.2,2.2573869000189006,0.8583854001481086,2.7571966997,1.3704427878,,,352.01810969994403,355.83330589998513,358.09069280000404,359.78226409992203,360.64064950007014,0.8583854001481086,364.34341230010614,364.7126458999701,364.9685931999702
10,0,25,0,SH,G,1,G_1,4,0,0,0,1,1,0,0,0,0,0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.3333333333333333,0.0,,,0.5,0.0,0.0,,,0.0,0.0,0.0,0.8,0.2,0.8,0.2,1.8715967000462115,0.6557372000534087,1.81319843,2.5350767291,,,365.9497386999428,368.82115760003217,370.6927543000784,373.5487812999636,374.204518500017,0.6557372000534087,375.20600389991887,375.5693672001362,375.83626329991966
10,0,26,0,HO,C,1,C_1,3,1,1,0,1,2,1,1,0,0,0,0.3333333333333333,0.0,,,0.5,0.0,0.0,,,0.0,0.0,0.0,0.3333333333333333,0.0,,,0.5,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.8,0.2,0.8,0.2,0.8414206998422742,0.813580600079149,1.3199208251,1.9638472154,,,376.818503000075,379.19812220009044,380.0395428999327,382.3269072000403,383.14048780011944,0.813580600079149,386.3309563000221,386.67733450001106,386.93605439993553
10,0,27,0,SH,G,0,G_1,3,1,2,1,1,2,1,1,0,0,1,0.3333333333333333,0.0,,,0.5,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,,,0.5,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.8,0.2,0.8,0.2,0.6317845000885427,0.6683934000320733,1.9095834326,2.3927801056,,,387.9261288000271,390.8858332999516,391.51761780004017,394.24127050000243,394.9096639000345,0.6683934000320733,396.63060209993273,396.98895219992846,397.2556962000672
