subject_id,block_num,trial_num,block_type,goal_selected,subgoal_selected,action_outcome,alien_selected,key_selected,SH_progress,BR_progress,HO_progress,SH_progress_post,BR_progress_post,HO_progress_post,G_status,S_status,M_status,C_status,G_progress_SH,M_progress_SH,C_progress_SH,S_progress_SH,G_progress_BR,S_progress_BR,C_progress_BR,M_progress_BR,G_progress_HO,S_progress_HO,C_progress_HO,M_progress_HO,G_progress_post_SH,M_progress_post_SH,C_progress_post_SH,S_progress_post_SH,G_progress_post_BR,S_progress_post_BR,C_progress_post_BR,M_progress_post_BR,G_progress_post_HO,S_progress_post_HO,C_progress_post_HO,M_progress_post_HO,G_prob,S_prob,M_prob,C_prob,goal_rt,subgoal_rt,goal_onset_jitter,action_onset_jitter,trial_start_time,resource_status_onset_time,goal_progress_onset_time,goal_onset_time,goal_probe_end_time,action_onset_time,action_end_time,action_rt,outcome_onset_time,resource_stack_onset_time,trial_end_time,chosen_goal_value,chosen_goal_progress,chosen_goal_prob,chosen_goal_perseveration,SH_prob,HO_prob,BR_prob,SH_value,HO_value,BR_value,alt_goal_value,alt_goal_selected,alt_goal_progress,alt_goal_prob,goal_switch,goal_stay,G_value,C_value,S_value,M_value,chosen_subgoal_progress,chosen_subgoal_prob,alt_subgoal_prob,chosen_subgoal_value,alt_subgoal_value,alt_subgoal_selected,chosen_subgoal_perseveration,chosen_goal_delta,chosen_subgoal_delta,run_num
20,10,14,1,BR,G,1,G_2,2,1,0,1,2,1,1,0,0,1,0,0.0,0.3333333333333333,,,0.0,0.0,0.0,,,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,,,0.5,0.0,0.0,,,0.0,0.0,0.5,0.08434115337283993,0.34255902585436987,0.08055772211357054,0.5325126995988896,0.8981922999955714,0.8155506000621244,2.0209692606,0.2921251665,,,167.1787271000212,170.24794460006524,171.1461369000608,171.75868119997904,172.57423180004116,0.8155506000621244,175.07608989998698,175.4447736000875,175.70549289998598,0.1831433232459991,0.0,0.526200559678637,0.56176074703873,0.3069965282389858,0.16680291208237719,0.526200559678637,0.19542273607297975,0.10441338276518647,0.1831433232459991,0.19542273607297975,SH,0.16666666666666666,0.3069965282389858,0.0,1.0,0.4215192988437284,0.7445502709193793,0.4927861128665001,,0.0,0.02595040440024137,0.8420058574749908,0.3682612869699557,0.7445502709193793,C,0.39205664570822507,,,6
20,10,15,1,BR,G,0,G_2,2,2,1,1,2,1,1,1,0,1,0,0.3333333333333333,0.3333333333333333,,,0.5,0.0,0.0,,,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,,,0.5,0.0,0.0,,,0.0,0.0,0.5,0.33667944327163685,0.14312438608306044,0.01307654668885163,0.2523241476659407,0.7318184999749064,0.6490508000133559,2.5451611512,2.4565030897,,,176.69245259999298,180.28954730008263,181.02136580005754,183.80719970003702,184.45625050005037,0.6490508000133559,186.6266419000458,186.98887510003988,187.25737570005003,0.3682612869699557,0.16666666666666666,0.8807515687156949,0.605584672334857,0.059624215642152534,0.059624215642152534,0.8807515687156949,0.10441338276518647,0.10441338276518647,0.3682612869699557,0.10441338276518647,SH,0.3333333333333333,0.059624215642152534,0.0,1.0,0.7445502709193793,0.7445502709193793,0.4927861128665001,,0.5,0.312440839894911,0.5943525286436794,0.7445502709193793,0.7445502709193793,C,0.4528509811374026,,,6
20,10,16,1,BR,G,0,G_2,1,2,1,1,2,1,1,1,0,1,0,0.3333333333333333,0.3333333333333333,,,0.5,0.0,0.0,,,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,,,0.5,0.0,0.0,,,0.0,0.0,0.5,0.11066741627573688,0.160087617496682,0.029351474421797957,0.7214645403965592,0.7946068999590352,0.6251002000644803,0.493484542,1.2966394971,,,188.24791620008182,189.79865060001612,190.59325749997515,192.2141496000113,192.83924980007578,0.6251002000644803,193.57191150006838,193.93249919998925,194.1908125000773,0.32695168023146803,0.16666666666666666,0.8465899497984282,0.6450262051013713,0.07463398096692532,0.0787760692346465,0.8465899497984282,0.10441338276518647,0.11247162967352219,0.32695168023146803,0.11247162967352219,HO,0.16666666666666666,0.0787760692346465,0.0,1.0,0.4927861128665001,0.5930546270973521,0.4927861128665001,,0.5,0.014178077512268376,0.8521823086953006,0.26704114819709635,0.7445502709193793,C,0.5075658830236623,,,6
20,10,17,1,BR,G,1,G_2,4,2,1,1,3,2,1,1,0,1,0,0.3333333333333333,0.3333333333333333,,,0.5,0.0,0.0,,,0.0,0.0,0.5,0.6666666666666666,0.3333333333333333,,,1.0,0.0,0.0,,,0.0,0.0,0.5,0.20625340154818148,0.23075818877867166,0.09805064981679094,0.381870750616959,1.8305231999838725,0.9999091000063345,1.3164449307,2.6993459126,,,195.18299720005598,197.54662440007087,199.37714760005474,202.4043934000656,203.40430250007194,0.9999091000063345,205.63880220009014,206.00652140006423,206.27474750007968,0.20946710884973146,0.16666666666666666,0.702120801999788,0.6805235845912342,0.16028998194769684,0.13758921605251517,0.702120801999788,0.12719647490141706,0.10441338276518647,0.20946710884973146,0.12719647490141706,SH,0.3333333333333333,0.16028998194769684,0.0,1.0,0.10441338276518647,0.7445502709193793,0.4927861128665001,,0.5,0.008888388356611678,0.9069296305083449,0.19542273607297975,0.7445502709193793,C,0.5568092947212961,,,6
20,10,18,1,BR,C,0,C_2,3,3,2,1,3,2,1,2,0,1,0,0.6666666666666666,0.3333333333333333,,,1.0,0.0,0.0,,,0.0,0.0,0.5,0.6666666666666666,0.3333333333333333,,,1.0,0.0,0.0,,,0.0,0.0,0.5,0.074026135526959,0.2563268835140631,0.009548561593166865,0.542396627483531,1.4869520999491215,0.733585900045,2.9245525153,2.044232738,,,207.259887500084,211.2372127000708,212.72416480001993,215.0976190000074,215.8312049000524,0.733585900045,217.91400129999965,218.2801182999974,218.5419490999775,0.4215192988437284,0.3333333333333333,0.7979228544591804,0.7124712261321108,0.14915088281335134,0.052926262727468226,0.7979228544591804,0.26704114819709635,0.11247162967352219,0.4215192988437284,0.26704114819709635,SH,0.5,0.14915088281335134,0.0,1.0,,0.7445502709193793,0.4215192988437284,,0.0,0.8644383830954073,0.1355616169045926,0.7445502709193793,0.4927861128665001,S,0.25683316180211074,,,6
20,10,19,1,BR,C,1,C_2,4,3,2,1,3,3,2,2,0,1,0,0.6666666666666666,0.3333333333333333,,,1.0,0.0,0.0,,,0.0,0.0,0.5,0.6666666666666666,0.3333333333333333,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,0.5,0.07353314016306395,0.8953330255693618,0.011819295813358274,0.3952577899159591,1.0388364000245929,0.8884921000571921,0.5040140944,1.4150643171,,,219.53048150008544,221.08548560005147,222.12432200007606,223.8688673999859,224.7573595000431,0.8884921000571921,227.45952929998748,227.83562410005834,228.09272810001858,0.3682612869699557,0.3333333333333333,0.85126254572001,0.7412241035188997,0.06556199544950028,0.08317545883048968,0.85126254572001,0.12719647490141706,0.16269713261994753,0.3682612869699557,0.16269713261994753,HO,0.16666666666666666,0.08317545883048968,0.0,1.0,,0.7445502709193793,0.4215192988437284,,0.0,0.7168109682419133,0.28318903175808674,0.7445502709193793,0.4927861128665001,S,0.3311498456218997,,,6
20,10,20,1,BR,S,1,S_2,4,3,3,2,3,4,3,2,0,1,1,0.6666666666666666,0.3333333333333333,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,,,1.0,0.3333333333333333,1.0,,,1.0,0.3333333333333333,0.5,0.03311448539609645,0.9443214829224584,0.012705735687244795,0.012994694538164778,1.3040409999666736,1.0116170999826863,1.177664987,1.7432612716,,,229.0811542000156,231.30927610001527,232.61331709998194,234.6807074000826,235.6923245000653,1.0116170999826863,238.79928999999538,239.15382510004565,239.41000360006,0.4927861128665001,0.5,0.7047953063654037,0.7671016931670097,0.03148098088459955,0.2637237127499968,0.7047953063654037,0.10441338276518647,0.4215192988437284,0.4927861128665001,0.4215192988437284,HO,0.3333333333333333,0.2637237127499968,0.0,1.0,,,0.4927861128665001,,0.0,0.97,0.01,0.3682612869699557,,G,0.21881396448221482,,,6
20,10,21,1,BR,S,1,S_2,4,3,4,3,3,5,3,2,1,1,1,0.6666666666666666,0.3333333333333333,,,1.0,0.3333333333333333,1.0,,,1.0,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,,,1.0,0.6666666666666666,1.0,,,1.0,0.3333333333333333,0.5,0.026165246611756787,0.9135115080938488,0.012776363520690717,0.048148585235965435,0.9237398999975994,1.0284384000115097,2.5739007535,0.3948339275,,,240.39507359999698,244.02264410001226,244.94638400000986,245.6768441000022,246.7052825000137,1.0284384000115097,250.1445556000108,250.49819309997838,250.76139160001185,0.5930546270973521,0.6666666666666666,0.9621664816001342,0.7903915238503088,0.022384918848635124,0.015448599551230692,0.9621664816001342,0.17231583549705934,0.11698590396469413,0.5930546270973521,0.17231583549705934,SH,0.5,0.022384918848635124,0.0,1.0,,,0.5930546270973521,,0.3333333333333333,0.97,0.01,0.5930546270973521,,C,0.29693256803399337,,,6
20,10,22,1,BR,S,1,S_2,2,3,5,3,3,6,3,2,2,1,1,0.6666666666666666,0.3333333333333333,,,1.0,0.6666666666666666,1.0,,,1.0,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,,,1.0,1.0,1.0,,,1.0,0.3333333333333333,0.5,0.018151559805029485,0.9560758424154927,0.010319672683086934,0.011942161612119884,1.4275825000368059,0.7434119000099599,2.531729278,2.5706663501,,,251.74659680004697,255.33165569999255,256.75923820002936,259.6589434000198,260.40235530002974,0.7434119000099599,262.5596889000153,262.9154910000507,263.17836120002903,0.7445502709193793,0.8333333333333334,0.985223532745729,0.8113523714652778,0.0068827529545124715,0.00789371429975848,0.985223532745729,0.16269713261994753,0.1831433232459991,0.7445502709193793,0.1831433232459991,HO,0.5,0.00789371429975848,0.0,1.0,,,0.7445502709193793,,0.6666666666666666,0.97,0.01,0.7445502709193793,,G,0.36723931123059406,,,6
20,10,23,1,BR,,,,,3,6,3,1,0,1,2,3,1,1,0.6666666666666666,0.3333333333333333,,,1.0,1.0,1.0,,,1.0,0.3333333333333333,0.5,0.0,0.3333333333333333,,,0.0,0.0,0.0,,,0.0,0.0,0.5,,,,,,,2.3656702611,,,,264.17836120002903,267.444031461129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
20,10,24,1,BR,C,1,C_2,1,1,0,1,1,1,2,0,0,1,0,0.0,0.3333333333333333,,,0.0,0.0,0.0,,,0.0,0.0,0.5,0.0,0.3333333333333333,,,0.0,0.0,1.0,,,0.0,0.3333333333333333,0.5,0.13772559780732022,0.3016192478760709,0.022616067675633844,0.2936025414249407,1.3714972999878228,0.8970337000209838,1.0668631226,0.6890056109,,,270.6361891999841,272.7527239000192,274.124221200007,275.1473878000397,276.0444215000607,0.8970337000209838,278.62268869997934,278.9871346000582,279.2461126000853,0.32695168023146803,0.0,0.8751526274946321,0.8302171343187501,0.06242368625268396,0.06242368625268396,0.8751526274946321,0.10441338276518647,0.10441338276518647,0.32695168023146803,0.10441338276518647,SH,0.16666666666666666,0.06242368625268396,0.0,1.0,0.4215192988437284,0.7445502709193793,0.4927861128665001,,0.0,0.7040800292514977,0.23092267924166335,0.7445502709193793,0.5930546270973521,S,0.31726741371252837,,,6
20,10,25,1,BR,S,1,S_2,4,1,1,2,1,2,3,0,0,1,1,0.0,0.3333333333333333,,,0.0,0.0,1.0,,,0.0,0.3333333333333333,0.5,0.0,0.3333333333333333,,,0.0,0.3333333333333333,1.0,,,1.0,0.3333333333333333,0.5,0.34887669319297476,0.5085905916135697,0.021966224898048555,0.045605088754871626,0.9241716000251472,1.7794986000517383,0.8747484063,1.4833643926,,,280.23850019997917,282.159032399999,283.0832040000241,284.8927777999779,286.67227640002966,1.7794986000517383,288.3165116000455,288.6785191000672,288.94761060003657,0.3682612869699557,0.16666666666666666,0.8897770076101751,0.847195420886875,0.05091156151785921,0.059311430871965706,0.8897770076101751,0.10441338276518647,0.12719647490141706,0.3682612869699557,0.12719647490141706,HO,0.3333333333333333,0.059311430871965706,0.0,1.0,0.32695168023146803,,0.4927861128665001,,0.0,0.5,0.5,0.4927861128665001,0.4927861128665001,G,0.3974638420967812,,,6
20,10,26,1,BR,S,1,S_2,4,1,2,3,1,3,3,0,1,1,1,0.0,0.3333333333333333,,,0.0,0.3333333333333333,1.0,,,1.0,0.3333333333333333,0.5,0.0,0.3333333333333333,,,0.0,0.6666666666666666,1.0,,,1.0,0.3333333333333333,0.5,0.6387303881886671,0.5580904621664124,0.04521801851194858,0.1117693497498296,1.3202822000021115,0.900584900053218,3.4954244956,2.1311412655,,,289.9303801000351,294.48206629999913,295.80234850000124,298.2566555000376,299.1572404000908,0.900584900053218,301.83459119999316,302.1889324000804,302.44735630007926,0.3682612869699557,0.3333333333333333,0.8874386748269286,0.8624758787981875,0.059298479946389065,0.053262845226682315,0.8874386748269286,0.13300064655928376,0.11698590396469413,0.3682612869699557,0.13300064655928376,SH,0.16666666666666666,0.059298479946389065,0.0,1.0,0.4215192988437284,,0.5930546270973521,,0.3333333333333333,0.3136035986673361,0.6863964013326639,0.5930546270973521,0.5930546270973521,G,0.4577174578871031,,,6
20,10,27,1,BR,G,1,G_2,1,1,3,3,2,4,3,0,2,1,1,0.0,0.3333333333333333,,,0.0,0.6666666666666666,1.0,,,1.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,,,0.5,0.6666666666666666,1.0,,,1.0,0.3333333333333333,0.5,0.25792994337584535,0.5576060943125729,0.04306455731548632,0.03672021869300565,1.1925693999510258,1.0279838000424206,0.9034169598,1.0590115773,,,303.4420565000037,305.3906938000582,306.58326320000924,307.9692841999931,308.99726800003555,1.0279838000424206,310.7509782999987,311.10701759997755,311.36436730006244,0.4927861128665001,0.5,0.957093733770686,0.8762282909183687,0.02145313311465702,0.02145313311465702,0.957093733770686,0.10441338276518647,0.10441338276518647,0.4927861128665001,0.10441338276518647,SH,0.16666666666666666,0.02145313311465702,0.0,1.0,0.4927861128665001,,0.7445502709193793,,0.0,0.4032991826194663,0.5967008173805337,0.5930546270973521,0.7445502709193793,S,0.31571932924066964,,,6
20,10,28,1,BR,G,1,G_2,3,2,4,3,3,5,3,1,2,1,1,0.3333333333333333,0.3333333333333333,,,0.5,0.6666666666666666,1.0,,,1.0,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,,,1.0,0.6666666666666666,1.0,,,1.0,0.3333333333333333,0.5,0.3043371687963528,0.6730729622258312,0.027214201235528458,0.017111036779058206,0.9939643000252545,0.9257392000872642,2.8334470027,2.0986309038,,,312.34310769999865,316.22135580005124,317.2153201000765,319.64363619999494,320.5693754000822,0.9257392000872642,324.2227771000471,324.57143160002306,324.83272419997957,0.5930546270973521,0.6666666666666666,0.9733441850240143,0.8886054618265319,0.012054876126227873,0.014600938849757805,0.9733441850240143,0.10441338276518647,0.13300064655928376,0.5930546270973521,0.13300064655928376,HO,0.5,0.014600938849757805,0.0,1.0,0.7445502709193793,,0.7445502709193793,,0.5,0.29628115553481965,0.7037188444651803,0.7445502709193793,0.7445502709193793,S,0.38414739631660266,,,6
