subject_id,block_num,trial_num,block_type,goal_selected,subgoal_selected,action_outcome,alien_selected,key_selected,SH_progress,BR_progress,HO_progress,SH_progress_post,BR_progress_post,HO_progress_post,G_status,S_status,M_status,C_status,G_progress_SH,M_progress_SH,C_progress_SH,S_progress_SH,G_progress_BR,S_progress_BR,C_progress_BR,M_progress_BR,G_progress_HO,S_progress_HO,C_progress_HO,M_progress_HO,G_progress_post_SH,M_progress_post_SH,C_progress_post_SH,S_progress_post_SH,G_progress_post_BR,S_progress_post_BR,C_progress_post_BR,M_progress_post_BR,G_progress_post_HO,S_progress_post_HO,C_progress_post_HO,M_progress_post_HO,G_prob,S_prob,M_prob,C_prob,goal_rt,subgoal_rt,goal_onset_jitter,action_onset_jitter,trial_start_time,resource_status_onset_time,goal_progress_onset_time,goal_onset_time,goal_probe_end_time,action_onset_time,action_end_time,action_rt,outcome_onset_time,resource_stack_onset_time,trial_end_time,chosen_goal_value,chosen_goal_progress,chosen_goal_prob,chosen_goal_perseveration,SH_prob,HO_prob,BR_prob,SH_value,HO_value,BR_value,alt_goal_value,alt_goal_selected,alt_goal_progress,alt_goal_prob,goal_switch,goal_stay,G_value,C_value,S_value,M_value,chosen_subgoal_progress,chosen_subgoal_prob,alt_subgoal_prob,chosen_subgoal_value,alt_subgoal_value,alt_subgoal_selected,chosen_goal_delta,chosen_subgoal_delta,run_num
7,3,14,4,HO,C,0.0,C_1,,1,2,1,1,2,1,1,1,0,0,0.3333333333333333,0.0,,,0.5,0.3333333333333333,0.0,,,1.0,0.0,0.0,0.3333333333333333,0.0,,,0.5,0.3333333333333333,0.0,,,1.0,0.0,0.0,0.313461560685573,0.1085011170920753,0.011612417813900114,0.6055376074355889,272.10000002384186,116.69999992847443,,,,,,,,,,116.69999992847443,,,,0.18127512550909097,0.16666666666666666,0.02061308787708714,0.0678699328727913,0.054995025829804915,0.02061308787708714,0.924391886293108,0.18127512550909097,0.18127512550909097,0.5805056002887159,0.5805056002887159,BR,0.3333333333333333,0.924391886293108,1.0,0.0,,0.6485180196248335,,0.18127512550909097,0.0,0.9843789528652692,0.015621047134730748,0.6485180196248335,0.18127512550909097,G,,,2
7,3,15,4,HO,S,1.0,S_1,,1,2,1,1,3,1,1,1,0,0,0.3333333333333333,0.0,,,0.5,0.3333333333333333,0.0,,,1.0,0.0,0.0,0.3333333333333333,0.0,,,0.5,0.6666666666666666,0.0,,,1.0,0.0,0.0,0.4097605473450531,0.11869137042760641,0.019941701517641935,0.43280127843290406,84.89999997615814,165.79999995231628,,,,,,,,,,165.79999995231628,,,,0.18127512550909097,0.16666666666666666,0.0899124731811027,0.9364611935059655,0.03305734037148767,0.0899124731811027,0.8770301864474096,0.18127512550909097,0.18127512550909097,0.5254045352578242,0.5254045352578242,BR,0.3333333333333333,0.8770301864474096,0.0,1.0,,0.31566565303224864,,0.5805056002887159,1.0,0.01,0.7843021946646909,,0.35630418499197536,C,,,2
7,3,16,4,HO,M,0.0,M_1,,1,3,1,1,3,1,1,2,0,0,0.3333333333333333,0.0,,,0.5,0.6666666666666666,0.0,,,1.0,0.0,0.0,0.3333333333333333,0.0,,,0.5,0.6666666666666666,0.0,,,1.0,0.0,0.0,0.404469947717157,0.3280599709973384,0.08917077266536365,0.44760143291939997,109.79999995231628,298.0,,,,,,,,,,298.0,,,,0.18127512550909097,0.16666666666666666,0.47621513273222266,0.9956688663169843,0.12905016715531395,0.47621513273222266,0.3947347001124634,0.18127512550909097,0.18127512550909097,0.29863512997767355,0.29863512997767355,BR,0.5,0.3947347001124634,0.0,1.0,,0.3808172307645863,,0.18127512550909097,0.0,0.066127942381903,0.933872057618097,0.18127512550909097,0.47985694892121844,C,,,2
7,3,17,4,BR,G,0.0,G_1,,1,3,1,1,3,1,1,2,0,0,0.3333333333333333,0.0,,,0.5,0.6666666666666666,0.0,,,1.0,0.0,0.0,0.3333333333333333,0.0,,,0.5,0.6666666666666666,0.0,,,1.0,0.0,0.0,0.4860986467300886,0.3305932292034676,0.010540599238643766,0.3346392627980625,31.200000047683716,214.30000007152557,,,,,,,,,,214.30000007152557,,,,0.5254045352578242,0.5,0.8719120182306299,3.163572177508629e-11,0.03286442451587047,0.09522355725349958,0.8719120182306299,0.18127512550909097,0.18127512550909097,0.5254045352578242,0.18127512550909097,SH,0.16666666666666666,0.09522355725349958,1.0,0.0,0.8469845599418723,0.7345821491333825,0.8469845599418723,,0.5,0.4603938621086769,0.4603938621086769,0.8469845599418723,0.8469845599418723,C,,,2
7,3,18,4,HO,M,0.0,M_1,,1,3,1,1,3,1,1,2,0,0,0.3333333333333333,0.0,,,0.5,0.6666666666666666,0.0,,,1.0,0.0,0.0,0.3333333333333333,0.0,,,0.5,0.6666666666666666,0.0,,,1.0,0.0,0.0,0.05864661743912943,0.3605718194535359,0.016036916939710266,0.09669289671428304,58.300000071525574,213.90000009536743,,,,,,,,,,213.90000009536743,,,,0.18127512550909097,0.16666666666666666,0.020985466581087464,0.06814504757991646,0.020985466581087464,0.020985466581087464,0.9580290668378251,0.18127512550909097,0.18127512550909097,0.4089523709334725,0.4089523709334725,BR,0.5,0.9580290668378251,1.0,0.0,,0.2570333932576274,,0.18127512550909097,0.0,0.17478123546563004,0.8252187645343699,0.18127512550909097,0.35630418499197536,S,,,2
7,3,19,4,HO,S,1.0,S_1,,1,3,1,1,4,1,1,2,0,0,0.3333333333333333,0.0,,,0.5,0.6666666666666666,0.0,,,1.0,0.0,0.0,0.3333333333333333,0.0,,,0.5,1.0,0.0,,,1.0,0.0,0.0,0.3279950348175332,0.7759288631153112,0.013684870047632271,0.5137406246033289,128.40000009536743,128.39999997615814,,,,,,,,,,128.39999997615814,,,,0.18127512550909097,0.16666666666666666,0.33097558413044176,0.9364799467473383,0.10622280458114627,0.33097558413044176,0.562801611288412,0.18127512550909097,0.18127512550909097,0.35630418499197536,0.35630418499197536,BR,0.5,0.562801611288412,0.0,1.0,,0.2833481719915273,,0.18127512550909097,1.0,0.01,0.9482868750665998,,0.47985694892121844,C,,,2
7,3,20,4,SH,G,1.0,G_1,,1,4,1,2,5,1,1,3,0,0,0.3333333333333333,0.0,,,0.5,1.0,0.0,,,1.0,0.0,0.0,0.6666666666666666,0.0,,,1.0,1.0,0.0,,,1.0,0.0,0.0,0.7800601509366599,0.009999999999999998,0.029376134867949055,0.6476139766486434,749.5,370.1999999284744,,,,,,,,,,370.1999999284744,,,,0.18127512550909097,0.16666666666666666,0.032877030133131306,9.350862815924092e-08,0.032877030133131306,0.0948765173855605,0.8722464524813083,0.18127512550909097,0.18127512550909097,0.5254045352578242,0.5254045352578242,BR,0.6666666666666666,0.8722464524813083,1.0,0.0,0.5805056002887159,,,0.18127512550909097,0.3333333333333333,0.9095609920168594,0.09043900798314071,0.4415764609721172,0.18127512550909097,C,,,2
7,3,21,4,HO,G,1.0,G_1,,2,5,1,3,5,1,2,3,0,0,0.6666666666666666,0.0,,,1.0,1.0,0.0,,,1.0,0.0,0.0,1.0,0.0,,,1.0,1.0,0.0,,,1.0,0.0,0.0,0.0149760129687569,0.009999999999999998,0.01074346191053981,0.9938042791578336,937.7999999523163,548.8000000715256,,,,,,,,,,548.8000000715256,,,,0.18127512550909097,0.16666666666666666,0.079012929439274,0.0678700268159157,0.22970703285428623,0.079012929439274,0.6912800377064396,0.18127512550909097,0.18127512550909097,0.4089523709334725,0.4089523709334725,BR,0.8333333333333334,0.6912800377064396,1.0,0.0,,0.47985694892121844,,0.18127512550909097,1.0,0.9964672702664783,0.0035327297335217,0.8469845599418723,0.18127512550909097,C,,,2
7,3,22,4,SH,C,1.0,C_1,,3,5,1,3,6,2,3,3,0,0,1.0,0.0,,,1.0,1.0,0.0,,,1.0,0.0,0.0,1.0,0.0,,,1.0,1.0,1.0,,,1.0,0.3333333333333333,0.0,0.01,0.01,0.01464589613904021,0.9951975184488252,913.2000000476837,591.8999999761581,,,,,,,,,,591.8999999761581,,,,0.18127512550909097,0.5,0.11704670720620333,0.06351868189220966,0.11704670720620333,0.37788857625106,0.5050647165427367,0.18127512550909097,0.18127512550909097,0.3347560764462778,0.3347560764462778,BR,0.8333333333333334,0.5050647165427367,1.0,0.0,,,,0.18127512550909097,0.0,1.0,0.01,0.8469845599418723,,M,,,2
7,3,23,4,HO,C,0.0,C_1,,1,1,0,1,1,0,1,0,0,0,0.3333333333333333,0.0,,,0.5,0.0,0.0,,,0.0,0.0,0.0,0.3333333333333333,0.0,,,0.5,0.0,0.0,,,0.0,0.0,0.0,0.4372299558860141,0.15456757152189166,0.009222189484343267,0.12031243079741254,264.7999999523163,188.39999997615814,,,,,,,,,,188.39999997615814,,,,0.18127512550909097,0.0,0.033058221849936086,0.06383403890576156,0.08988820557420976,0.033058221849936086,0.8770535725758543,0.18127512550909097,0.18127512550909097,0.5254045352578242,0.5254045352578242,BR,0.16666666666666666,0.8770535725758543,1.0,0.0,,0.5805056002887159,0.8469845599418723,0.18127512550909097,0.0,0.054453452111587135,0.942971949085435,0.5254045352578242,0.8469845599418723,G,,,2
